app,teks,rating,sentimen
id.dana,lumayan buat kaum rendah,3,Netral
id.dana,"ko tiba² ga bisa ke buka, saya mau beli token listrik, mau kirim bukti tf,bagaimana solusinya",2,Negatif
id.dana,Ok yang penting aman..,3,Netral
id.dana,"kenapa akun dana nya eror terus kalau mau beli pulsa,tolonh segera di perbaiki akun nya",2,Negatif
id.dana,"halo pihak danaa, sayaa ingin menyampaikan permasalahan yg sdg saya alami saat ini, nomor dana saya kan sudah mati ya kartunya jdi gbs nerima kode ataupun sms , nah nmrnya jga gd di saya tetapi itu memang akun saya, tlong bantuannya karena saya ingin masuk jadi tidak bisa, pdhal didalamnha terdapat uang bernilai 199k yg sangat amat penting",3,Netral
id.dana,"aplikasi tidak bisa dibuka, tolong apa solusinya....???",3,Netral
id.dana,"udah ga aman nyimen disini masa transaksi dari wps tanpa ada konfirmasi dulu ,tiba tiba kepotong saldonya giliran komplen yang bales bot chat aplikasi ga amanah udah gak mau gw pake lagi",1,Negatif
id.dana,"KECEWA padahal rajin transaksi disini, tapi fitur paylater atau danacicil ga fungsi, payah sekali ini. potongan saja tiap top-up.. huh.. mana promo udah jarang. biasa suka ada dapat misi.. tolong ditingkatkan lagi pelayanannya. jangan cuman mau menikmati biaya dari tiap transaksi dong.. potongan saja paling capat.. eeq laah",1,Negatif
id.dana,"minta tolong servernya dana ini di perbarui ,saya masuk atau mau login selalu mental gabisa",1,Negatif
id.dana,"Woy aplikasi nggak bisa kebuka, bahkan sudah saya hapus seperti data, cache, restart hp, lantas solusinya apa !?",1,Negatif
id.dana,knp sekarang dana kalau menerima transfer an di ambil 500 buat pajak dll berarti sama aja kayak adminnya?,1,Negatif
id.dana,saldo saya tidakkk masukkk kak padahal udahh top up,2,Negatif
id.dana,Saya kasih bintang 2 karna dana saya tidak ada fitur dana cicil tolong dong,2,Negatif
id.dana,Setelah donload kenapa ga bisa buat login....,1,Negatif
id.dana,"sangat mengecewakan,aplikasih nya susuh untuk di bukak",2,Negatif
id.dana,payah dana ga bisa di buka langsung keluar sendiri.. di suruh screenshoot keluhan.. mau screenshoot gimana .. dana nya juga ga bisa di buka langsung keluar sendiri,1,Negatif
id.dana,mohon untuk di perbaiki lagi saya melakukan pembelian mas sdh saya transfer tpi di aplikasi gagal tapi uang saldo saya tidak kembali,1,Negatif
id.dana,kenapa akhir akhir ini transaksi dana tidak bisa terbaca,3,Netral
id.dana,sebenarnya aplikasi nya bagus cuma ko udah beberapa hari ini aplikasi nya ga bisa dibuka? pliss butuh banget tolong diperbaiki lagi demi kenyamanan penggunanya terimakasih,3,Netral
id.dana,melakukan potongan tanpa ada konfirmasi,2,Negatif
id.dana,"kenapa aplikasinya jadi lemot gini, sudah lagi beberapa kali, malah keluar otomatis terus. kacau",2,Negatif
id.dana,"Dana cicil atau dana instan Kaga Muncul muncul ,, pemakean dah bertaun taun pdahal transaksi juga dah cocok pake dana , tapi dana cicil kaga muncul atau dana isntan nya",1,Negatif
id.dana,Fitur Dana Cicil tidak muncul padahal udah update. masih belum muncul,3,Netral
id.dana,"apk selalu kelyar sendri, setiap kli mau menggunakan harus di uninstall llu pasang lagi, coba perbaiki lagi",3,Netral
id.dana,belum ada persetujuan sudah ditf dulu,1,Negatif
id.dana,lumayan,1,Negatif
id.dana,"ini gabisa login gimana ceritanya ,jaringan sibuk ,jaringan bermasalah? jaringannya yang bermasalah atau aplikasinya ,di pake yang lain bagus ,giliran ke dana jaringan bermasalah",1,Negatif
id.dana,DANA INSTAN tidak ada,1,Negatif
id.dana,tiap hari transaksi tapi dana cicil tidak di acc aneh,1,Negatif
id.dana,apk ga jelas udah verif muka sama pin masih aja suruh masuk kode otp padahal no SIM udah ga aktif,1,Negatif
id.dana,"hay dana app yg selalau merugikan penguna, bisakah anda memperbaiki app anda tolong untuk login cukup pin dan permuk, ga usah kirim kode otp ke nomor yg sudah tidak aktip, gara2 app ini saya g bisa login udah gitu masi ada saldo saya, ini harus d laporkan ke komimpo , udah gitu banyak penguna kehilangan uang karena lemah pengaman nya bener2 harus d laporin kalo gini terus sangat merugikan penguna terutama saya",1,Negatif
id.dana,knpa ahir ahir ini DANA susah di buka. sering keluar sendiri ..,2,Negatif
id.dana,sering terjadi tidak bisa buka aplikasi dana,2,Negatif
id.dana,jossss,3,Netral
id.dana,"makin enggak jelas aja ini afk. bisa fitur"" nya enggk lengkap. kocak",3,Netral
id.dana,"akun dana tak bisa di buka, ada sisa uang ya lumayan besar kalau buat saya, dicoba dm K diana tapi tak ada solusi, ke email pun sama, no akun dana saya hilang sudah lama sekali, kalau tau tak ada kantor nya saya tak akan menyimpan nya di dana saya menyesal menyisihkan uang di dana",2,Negatif
id.dana,sering transaksi tapi dana cicil gak keluar!!!!!!!!,1,Negatif
id.dana,tidak bisa pinjam saldo,1,Negatif
id.dana,saldo di bisnis saya tidak bisa di cairkan,1,Negatif
id.dana,mudah dan aman,1,Negatif
id.dana,parah bngt skrang mah aplikasi.gaguan trs g bisa di buka.tiba2 keluar sndri .cuma mentok logo.,2,Negatif
id.dana,kenapa sering gangguan dana Sekarang min😭,1,Negatif
id.dana,"gak jelas, gak bisa login ke akun utama, terus ganti nomor baru gak bisa, kesalahan jaringan terus, pdahal jaringan lancar",1,Negatif
id.dana,"makin kesini apk ini makin gak jelas...udah di upgrade tapi Masik tetap legin kluar sendiri...setiap mau login mental... ya masak setiap mau masuk harus APUS apk, trus download lagi baru bisa masuk....tolong perbaiki secepat nya apk kalian ini",1,Negatif
id.dana,semangkin update Mlah sering eror,1,Negatif
id.dana,kapan sih saya di kasih fitur dana cicil.saya tiap hari pasti make dana.tpi dana ini ga ada expeknya sama sekali,1,Negatif
id.dana,transfer sdh 4 bulan lebih tidak bisa digunakan untuk beli online shopee,1,Negatif
id.dana,kenapa limit saldo dana cicil saya gk bisa dipake,3,Netral
id.dana,buat paketan internet mahal amat,2,Negatif
id.dana,ini dana saya kok ga bisa ya kenapa harus pake kode otp perasaan saya kata sandi sama vermuk sudah bener knapa harus di arahin ke kode otp gmna ini saldo sya jadi ke Pendem di dana 1 JT,1,Negatif
id.dana,banyak transaksi pembobolan,1,Negatif
id.dana,aplikasi dana saya tidak dapat dibua tolong perbaiki masalah tidak bisa masuk halamn dana terimakasih,1,Negatif
id.dana,"pemindahan akun tidak bisa, ada proses yang lama dan ribet. hanya berganti nomor lama yang sudah premium ke nomor baru ke premium",1,Negatif
id.dana,kami pernah topup dari SEABANK ke DANA notifnya udah masuk tp begitu di cek tidak ada saldonya,1,Negatif
id.dana,"aplikasi sering banget ngebug, tanya ke fitur nggak membantu, di puter puter trs pertnyaan nya, di alihin ke customer servis nungguin nya lama banget, solusi nggak membantu nggak pecusss",1,Negatif
id.dana,kenapa dengan aplikasi ini biar buka gak mau biasa gak pernah ...ini mau TF butuh ko cuma. muncul trs kembali LG,1,Negatif
id.dana,"knp dana sy tidak bisa dibuka, disitu ada saldo sy soalnya, mau krim uang",2,Negatif
id.dana,"makin banyak x kendala dana ini,yang gbisa ngirim lah,yg g bisa di buka lah tiba²keluar pas transaksi",3,Netral
id.dana,aplikasinya kok tidak bisa buka.. setiap mau dibuka tiba2 keluar sendiri.. kemaren masih bisa.. hari ini mulai pagi sampai malam tidak bisa dibuka..,3,Netral
id.dana,"applikasi kagak jelas, gak smua sama isi di applikasi dananya,",1,Negatif
id.dana,banyak bug,1,Negatif
id.dana,uang hilang sendiri terus pakai dana ini,1,Negatif
id.dana,ka ko dana AK g Bisa d buka,1,Negatif
id.dana,kok gak bisa digunakan dana sekarang ....makin sulit aja tapi minta upgret terus.....tolong di perbarui min.....,3,Netral
id.dana,"saya tidak bisa login dana selama 2 hari ini, selalu stuck di logo awal atau blank warna putih setelah update ke versi terbaru,padahal jaringan internet cukup stabil. pada versi yg lebih lama saya tidak pernah mengalami kendala seperti ini",1,Negatif
id.dana,kok gak bisa download aplikasi dana,1,Negatif
id.dana,"sekarang aplikasi dana kenapa sulit di buka , mohon bantuan nya",3,Netral
id.dana,paling J E L E K,1,Negatif
id.dana,Setelah di uppdet malah gk bisa di buka apk dana nya padahal jaringan bagus,1,Negatif
id.dana,deskripsi fitur baru dari dana+ tuh gmna sih padahal di situ ada saldonya 90 rb tapi gak bsa di tarik why udah mana klau salah transaksi gak bisa ngebantuin cari solusi,3,Netral
id.dana,"saran saya hilangkan saja permintaan kode otp karna ada beberapa masalah misalnya nomor hp tidak aktif, cukup pakai pin dan wajah saja itu cukup bukan",1,Negatif
id.dana,setiap di perbarui kenapa ya selalu harus login ulang lagi jadi bikin kesel sama ribet kalo kayak gini makin jelek dana,1,Negatif
id.dana,bagus,2,Negatif
id.dana,mudah,1,Negatif
id.dana,"saya kasih bintang satu dulu, karena limit dana cicil saya terus muncul tapi tidak bisa dipakai.... tolong respon keluhan saya. bahkan sampai kirim emailpun tidak ada tanggapan sampai sekarang",1,Negatif
id.dana,kenapa dana nya lama masuk pas mau melihat uang,2,Negatif
id.dana,parah ga bisa masuk akun padahal sudah verifikasi wajah dan sandi benar,1,Negatif
id.dana,"benar benar aplikasi penipuan, saldo saya hilang karna transaksi tidak di kenal",1,Negatif
id.dana,ko di buka susah...kluar sndiri...,3,Netral
id.dana,"Sangat menyebalkan 😠 saya tidak pernah punya cicilan di dana, tapii malah uang saya di dana di potong tanpa sepengetahuan saya. Saya bingung dengan aplikasi dana. Saya merasa tidak permah melakukan cicilan, malah saya kena cicilan di aplikasi ini. Saya mau uninstal saja aplikasi dana. Sangat mengecewakan 😤",1,Negatif
id.dana,knapa saya tidak bisa membuka aplikasi dana saya dan ada tulisan dana berhenti,1,Negatif
id.dana,kenapa aplikasi dana nya gk bisa di buka bikin kesel jadinya,3,Netral
id.dana,"kepada yth dana rekomendasi mohon , seperti otp atau login bisa lewat email , untuk menerima kode otp untuk lebih baiknya lagi🙏👍👍",1,Negatif
id.dana,Dana cicil tidak bisa di gunakan,2,Negatif
id.dana,"aplikasi aneh, pas mau ngejual saldo emas malah error, setelah beberapa saat saldo emas berkurang, tetapi saldo rupiah pun gak bertambah, aneh banget, mencuri uang pengguna!!!!",1,Negatif
id.dana,sekarang apk dana sering memotong sendiri saldo dana tanpa menggunakan pin untuk pembayaran google yg gak jls padahal sama sekali tidak pernah berlangganan pada google,2,Negatif
id.dana,"isi saldo nggak bisa selalu ada notif ""jaringan tidak stabil"" padahal buka sosmed lancar",1,Negatif
id.dana,"nomor saya tidak aktif, tidak bisa menerima otp",1,Negatif
id.dana,"hallo dana kenapa transferan uang belum masuk ke rekening dana saya, padahal di mbangkingnya keterangan sudah sukses. tapi di saldo dana saya belum ada uang masuk",1,Negatif
id.dana,mau pindahan akun ke yg baru gk bisa malah di suruh buat hapus aset di dana yg lama gimana mau hapus nya login aja udh gk bisa mau login harus pake verifikasi kode lewat WA gk kayak gopay tinggal scan wajah aja langsung login gk akan mau pake dana lagi sih,1,Negatif
id.dana,aplikasi dana skrg ga jelas...ngeleg dan kluar aplikasi tiba tiba... untuk transaksi gak bisa...mlh kluar aplikasi,1,Negatif
id.dana,"saya butuhkan bantuan buka pin karena saya lupa, tapi sampai saat ini ngk dikirim juga kode otp, janji di SMS janji di email, sampai saat ini tidak ada, dah di telpon sampai habis pulsa. tolong la ini duit saya perlu.",1,Negatif
id.dana,setiap mau masuk ke apk dana malah langsung keluar sendiri,1,Negatif
id.dana,kenapa sering gagal pengiriman kecewa banget gw,3,Netral
id.dana,kaga bisa di buka aplikasi nya,2,Negatif
id.dana,apk nya selalu tidak bisa di buka harus dwonload ulang agar bisa di buka,2,Negatif
id.dana,liat hasil pengiriman atau yg di kirim tdk bisa,1,Negatif
id.dana,"kenapa akhir akhir ini selalu susah kalau mau buka apk dana ,,setiap mau buka harus instal ulang",3,Netral
id.dana,"cape mau ganti nomer yg hilqng tidak aktif berbulan2 chat kemana2 pn susah ,malas pakai ewalet Dana lgi",1,Negatif
id.dana,sekarang susah di gunakan...buat ngisi kuota aja GK bisa terus,1,Negatif
id.dana,"setelah di update ko jdi parah gak bisa ke buka mentok di logo padahal jaringan bagus, sinyal bagus, gimana nih...?!?saya mau transaksi gak bisa ??????",3,Netral
id.dana,sering tidak di buka,1,Negatif
id.dana,banyak error nya,1,Negatif
id.dana,"disaran kan jangan pake dana,uang sering nyangkut ga masuk ke dana waktu top up atau tf",1,Negatif
id.dana,kenapa gk bisa buka aktivitas di dana,2,Negatif
id.dana,kenapa ewallet Dana sekarang bagi pengguna yang umur 17 tahun kebawah kalian luluskan?,3,Netral
id.dana,"jujurr yaaa kenapaa uang sayaa jadiii andaa ambil semua sii 13rb padahal yaa ga beli apa"" lho dii play store apalagi dana gj bngt anjirr kembalikan uang saya",2,Negatif
id.dana,parah busuk,1,Negatif
id.dana,"ini eror apa gimana si ya ga bisa masuk harus di apus dulu baru di instal lagi ,baru bisa masuk ini yang eror Dana nya apa hp gua nya min oiiiiiii",2,Negatif
id.dana,tidak bisa buka pkai data,1,Negatif
id.dana,ada kendala saat cek aktivitas saldo tolong di perbaiki sangat jengkel lama apa lagi saya tukang konter,1,Negatif
id.dana,kesiniin kadang susah d buka.padahal udah d update,3,Netral
id.dana,"kecewa,... ngga bisa buka",3,Netral
id.dana,kok aplikasi ny gk bsa d buka mentok d logo kluar LG..minta solusi ny,1,Negatif
id.dana,aplikasi terburuk kadang nge bug saat pengambilan,1,Negatif
id.dana,mengapa dana cicil saya tidak tersedia.. kesalahan hanya keterlambatan. saya sudah menunggu 60 hari. tapi belum juga berpungsi seperti biasanya.,3,Netral
id.dana,ribet,1,Negatif
id.dana,saya mau top up tidak bisa keterangan no tidak ditemukan kan lucu dengar nya,1,Negatif
id.dana,loading nya lama bos..mohon ditingkatkan kecepatan dan keamananya,2,Negatif
id.dana,Diana dan live chat tidak membantu tidak guna nomor hp saya tidak aktif karna hilang saya lupa pin dan dana saya belum premium uang saya ada didalam nya saya hanya ingin uang saya kembali tapi fitur Diana tidak membantu malah buat emosi live chat antri lama gaguna juga laporan saya sampai sekarang tidak di tanggapi,1,Negatif
id.dana,tolong untuk android 10 ke bawah berikan akses aplikasi ver yg sesuai . di hp saya sering tertutup paksa .,3,Netral
id.dana,tolong d prbaiki lg sola nya susah d buka nya g kya yg dulu gmpang yg ini mh mski d hpus dlu trs donlod lgi bru bisa d buka tpi nanti ny gitu lg cpe mski hpus donload trus,1,Negatif
id.dana,"oi uang hilang, mna ngga masuk ke yg di kirim, dasar apk tolol",1,Negatif
id.dana,sudah muncul dana cicil tapi tidak bisa di gunakan ANEH,3,Netral
id.dana,bagus,3,Netral
id.dana,"aplikasi sulit di buka,jadi harus apus dan downlad lagi baru bisa di buka ayo d perbaik i min aneh bnget selesai updat gini",1,Negatif
id.dana,kenapa dana yg saya tf ke gopay mala g masuk kok bisa si? mala Angus gitu aja uang saya,1,Negatif
id.dana,"ini aplikasi macam apa, katanya tempat penyimpanan uang aman tapi masih aja sering di bobol saldo tiba tiba hilang, percuma saja pakek dana protection dengan embel embel verifikasi wajah kalok masih sering saldo hilang, ini bukan soal nominal atau apa, berapa banyak orang kena imbas perkara saldo hilang, kalo gak bisa menjamin keamanan mending gausah bikin aplikasi cam kan itu ???????",2,Negatif
id.dana,wah bagus sekali,3,Netral
id.dana,Dana saya eror apa gimana!!!! sudah update 3x tetap ga bisa tarik tunai di alfamart!!!!,1,Negatif
id.dana,ini kenapa sih error padahal niat nya buat top up game gabisa error mulu🤧🥹,2,Negatif
id.dana,sekian lama menggunakan dana tidak ada fitur dana cicil padahal aktif trus transaksi,1,Negatif
id.dana,"please lah dana, saya di tipu masa uang nya ga bisa balik lagi, jadi malas make dana kalo gini",1,Negatif
id.dana,duit saya ngga langsung banyak kaya orang-orang jadi gak bisa top up epep😡😡,1,Negatif
id.dana,ngebug parah,1,Negatif
id.dana,tiap kali mau buka dana kembali Mulu,2,Negatif
id.dana,ko sesalu koneksi terputus nih.padahal data ada sinyal kuat,1,Negatif
id.dana,"akhir akhir ini sangat buruk setiap kali buka loading mulu lama banget,capek dengan dana",1,Negatif
id.dana,makin kesini ngga jelas peraturanya harus wajib pake nomer telpon loginya ters bagi yang nomer udah ngga aktip gmna?,1,Negatif
id.dana,"aplikasi tolol banyak bug nya, gabisa ngirim duit",1,Negatif
id.dana,uang saya terpotong begitu saja saya kecewa mnding pake app lain.,1,Negatif
id.dana,tidak ada dana cicil nya,2,Negatif
id.dana,"ko dana saya ga bisa ke buka knpa ya,,, sebblum nya lancar lancar aja tpi sekarang ko ga bisa ke buka,, ??",3,Netral
id.dana,"saya sudah lunas bayar dana cicil, terus kenapa sekarang limit ada,tapi pas mau digunakan limit tidak tersedia? aneh",1,Negatif
id.dana,bagus,2,Negatif
id.dana,"buat yang belum pakai aplikasi ini harap jangan download karna uang saya hilang semua 3,735 Rp ,cukup saya Jak ya kena janga sampai yang lain ,saya kerja siang malam untuk istri saya melahir kan nanti tapi malah di buat begini sama perubahan DANA",1,Negatif
id.dana,dana udah 3 hari ini tidak bisa di buka eror trus mengecewakan jadi di kasih bintang 2,2,Negatif
id.dana,"pengajuan kredit nya susah kali, padahal ni apk sering saya pakai",1,Negatif
id.dana,semakin lamaa di pake semakin error aja ni dana,3,Netral
id.dana,saldo terpotong otomatis tanpa persetujuan atau tanpa meminta sandi akun,1,Negatif
id.dana,"aplikasi nya baru saya download ulang karna yg sebelum nya kena restart hp , tapi kenapa setiap buka aplikasi nya mental lagi ya ga bisa klik transaksi atau apapun .. mohon masukan nya kenapa bisa seperti ini , terimakasih",3,Netral
id.dana,aplikasi jelek selalu gak bisa di buka'padahal sinyal bagus'saran perbaiki lagi layanan biar di kasih bintang 5,1,Negatif
id.dana,ini krnapa saya gabisa narik saldo dari dana bisnisnya,1,Negatif
id.dana,banyak gangguannya.. hari ini aja sudah 2.kali. malah gak bisa di buka sma skali,2,Negatif
id.dana,tiba tiba di tangguhkan/blokir sepihak .. padahal ada saldonya harus nya ada pemberitahuan dahulu .. ini saldo saya gak kecil loh ilang di dana aplikasi bermasalah hati hati naro uang di dana apa lagi buat nabung tidak rekomendasi banyak yg kehilangan saldo di dana,1,Negatif
id.dana,"anjjjj aplikasi apaan tiba"" saldo dikurangin gini dibuat bayar uji coba langganan aplikasi lain.",1,Negatif
id.dana,"susah buat masuk, setiap mau masuk keluar terus layar cuma putih",2,Negatif
id.dana,saya tidak bisa menggunakan fitur scan barcode,1,Negatif
id.dana,kenapa berat lodingnya dana saya,3,Netral
id.dana,Saya Mau Ganti No Karna No Hp Lama Sdh Hilang . Dan Saya Ngk Bisa Login Di Nomor Lama Dan Daftar Pakai Nomor Baru KTP Sdh Terdaftar . Mohon Bantuan Nya,1,Negatif
id.dana,"habis update gak bisa di buka ,tolong di bantu",3,Netral
id.dana,Yg betul atuh,3,Netral
id.dana,anj 3 jt ilang,1,Negatif
id.dana,akhir akhir ini aps ini susah di buka,3,Netral
id.dana,"kenapa Gak Bisa Masuk Woy,Loding Terus",1,Negatif
id.dana,"aplikasi aneh, cs nya slow respon . kalo ada masalah dengan akun nya pasti susah di benerin",1,Negatif
id.dana,"saldonya dana bisnin saya, suka hilang tiba2",1,Negatif
id.dana,"Aplikasi gk jelas padahal udah update saldo di brizzi tapi gk masuk padahal transaksinya berhasil, mau menyampaikan keluhan di cs nya tapi pesyaratannya ribet padahal udah ada screenshotannya",1,Negatif
id.dana,"fitur sebenernya oke, tapi apa gunanya kalau sistem keamanannya selembut tisu basah? gampang banget dirombak hacker. tolonglah itu keamanan ditingkatin, jangan cuma promo doang yang digedein. ngeri tiap kali mau top up, berasa lagi main judi apakah besok saldo masih ada atau udah pindah tangan. perbaiki atau ditinggal user nih",2,Negatif
id.dana,kenapa ketika saya mau buka apl ini selalu keluar sendiri dah heran gua,1,Negatif
id.dana,"masa punya hutang 600rb gara"" ada yg sabotase akun saya buat beli pulsa provider telkomsel, padahal sendiri ga prnah pake telkomsel, suami sama anak juga ga prnah pake telkomsel, udah kaya buronan d telfonin mulu, langsung saya bayar anggap aja sedekah, sejak saat itu ogah bgtt pake dana lg",1,Negatif
id.dana,kenapa di buka selalu mental lagi,1,Negatif
id.dana,kadang gagal kadang kaga,1,Negatif
id.dana,mau beli pulsa malah ada pemberitahuan koneksi tidak stabil padahal jaringan bagus,2,Negatif
id.dana,"aplikasi ini sekarang kok jadi seperti ini. sudah 1 bulan ini bolak balik hapus/uninstal aplikasi ini, kalau baru diinstal aplikasi ini lancar untuk masuknya, setelah 2 hari tidak digunakan mau masuk lagi ke aplikasi ini, langsung tidak bisa masuk sama sekali. aplikasi ini sangat sangat sangat.",1,Negatif
id.dana,kostumer service nya eror,1,Negatif
id.dana,"kenapa tidak bisa transfer dan qris sih dana, saat mau qris serik keluar sendiri aplikasinya kalau mau tf lama gak bisa kebuka menu untuk isi nomor rekening,bagaimna solusinya itu, saldo ada 200rb gak bisa tranfer mau tukar uang teman gak bisa di transfer, SOLUSINYA ???",1,Negatif
id.dana,kenapa limit dana cicil saya gabisa di pakai,2,Negatif
id.dana,mantap,3,Netral
id.dana,pas diupdate malah gabisa dibuka payah,1,Negatif
id.dana,Kenapa dana emas saya jam 20.00 Jumat tanggal 30 Januari 2026 malam tadi pas saya tarik kok ada gangguan padahal udah saya tarik kok samaa aja ga ada saldo di dananya dan tidak ada saldo di emas dan ga ada bukti transaksi nya dan sampe sekarang belum bisa?,1,Negatif
id.dana,"Akhir akhir ini dana gabisa di buka terus stack di logo terus gatau kenapa, masa iya harus di uninstal dulu trs instal lagi baru bisa di buka. sudah berapa kali saya kaya gitu uninstal trs instal lagi, waktu awal awal instal ga gini eh sekarang malah kaya gini gimana si.",1,Negatif
id.dana,"mudah, cepat ,aman👍🙏",3,Netral
id.dana,dana cicil saya tidak ada,1,Negatif
id.dana,ok,1,Negatif
id.dana,bagai mana login ke akun dana tapi nomor telepon sudah tidak aktif,1,Negatif
id.dana,loading bnget saat mw mbuka apk'y 🙏,2,Negatif
id.dana,"tiba2 jadi g suka gara2 beli mas g seberaoa sih 50 rb doang tapi malah ngilang saldo g ada nilai emas juga g ada ,,malas kali apl ni😑",1,Negatif
id.dana,terlalu banyak verifikasi wajah,1,Negatif
id.dana,"kenpa klo pencet emas ga lgsg masuk,,, ga kaya pilihan yg lain,,,, lemot di emas",2,Negatif
id.dana,terlalu sering berkendala,1,Negatif
id.dana,dana cicil tidak dapat digunakan😡,3,Netral
id.dana,gabisa di pakai applnya,1,Negatif
id.dana,kenapa akhir akhir ini ga bisa dibuka aplikasinya dana tolong perbaiki,2,Negatif
id.dana,setelah update kok susah masuk aplikasi? padahal jaringan lancar..,3,Netral
id.dana,aneh ga pernah aktif fitur dana instan nya padahal dah premium ga ada pinjaman di lembaga lain juga transaksi juga aktif tetep ge ga aktif dana instant nya pokok nya kecewa ama dana dah,1,Negatif
id.dana,"pada awalnya tidak bisa di gunakan untuk membeli pulsa lalu sekarang tidak bisa di buka padahal jaringan internet di sini gx jelek2 amat, sy udah coba pake Wi-Fi, kuota sendiri dan nyoba hospot ke orang lain ttp susah di buka, jadi tolong benahi lagi,, kalo sudah membaik sy kasih bintang 5",3,Netral
id.dana,dana tidak bisa di buka,1,Negatif
id.dana,"mengecewakan tranfer uang berhasil, tapi tidak masuk rekening...makin gak jelas aplikasi dana...yang namanya uang jelas bisa di curi..",1,Negatif
id.dana,apk ini sekarang klau dibuka lma masuknya,3,Netral
id.dana,"kok jadi susah dibuka ya?? aplikasinya kayak berat gitu, lama banget di logo Dana nya ga ngebuka buka. jangan tanya udah cek ini itu ya.. udah gw uninstal n instal ulang 4x masih aja error lagi loh. makanya jangan terlalu banyak gaya banyak fitur kalo IT nya kurang pinter jadinya error mulu. introspeksi ya Dan! capek gw buang2 kuota cuma buat download 1 aplikasi ini doang. kalo udh fix oke nanti gw ganti jadi bintang 5 kalo perlu bintang 7.",1,Negatif
id.dana,knpa dana caption tidak ada internet,2,Negatif
id.dana,susah di bka apliksinya lemot,3,Netral
id.dana,"aplikasi yang sangat merugikan, jangan pakai aplikasi ini penipu, saldo berkurang tanpa konfirmasi ktika top uda Flazz status nya berhasil tapi saldo tidak masuk ke flazz, dari tanggal 22 Januari sampai hari ini dana tidak ada itikad baik!!",1,Negatif
id.dana,kenapa gak bisa di buka dana,2,Negatif
id.dana,duit hilang terus karna teransaksi google tak tak tau arah ke mana ndak di apapain padahal bisa bikin transaksi gogle sendiri JANGAN DI DOWNLOAD,1,Negatif
id.dana,"tidak bisa pakai apk tanpa wifi. gimana mau masuk kalau begitu. masa iya mau pake aplikasi, uninstal dulu lalu instal ulang? sudah instal ulang malah tidak bisa login. lebih baik bayar lebih ke aplikasi lain dengan pelayanan memuaskan. bagi masyarakat yang diberi solusi clear cache, lalu uninstal apk dana, trus restart. sebaiknya jangan diikuti karena tidak akan bisa login meskipun sudah dilakukan & saldo yang tersisa bisa disalah gunakan oknum.",1,Negatif
id.dana,akun dana saya tidak bisa di buka.,1,Negatif
id.dana,mau ubah nama dana bisnis aja dipersulit. hubungi CS pun gak ada gunanya. tetep dipersulit,1,Negatif
id.dana,"tidak bisa login akun dana karna nomor sudah tidak aktif dan hilang, padahal sudah pakai kata sandi dan verifikasi muka masih tetap minta kode otp, bagaimana min?",2,Negatif
id.dana,apk busuk,1,Negatif
id.dana,knp ko setiap sya mau buka dana sya mental trus gak bisa masuk,2,Negatif
id.dana,di buat buka aktifitas sering eror. kesel KLO pas mau minta bukti tf lihat aktivitas eror terus.. udah cukup itu aja keluh kesah ku pakai dana . yg lain aman,3,Netral
id.dana,baik,3,Netral
id.dana,ini dana pikturnya aja bagus ga sesuay kenyataan login katanya bisa pake pin ama wajah doang ternyata harus pake kode otp ke cewa saya harus nya jangan di persulit apa jawaban demi ke amanan yang ada ke susahan kasian yang no nya ilang atau hp nya hilang gimana sih mikirin membernya dong gini amat pake dana bajinqan lah saya kecewa,1,Negatif
id.dana,mengapa aplikasi dana saya close close sendiri,3,Netral
id.dana,aplikasi ini dasar gak ada solusi member yang lagi butuh bantuannya..yang saya heran biasanya akun dana saya bisa masuk gak perlu pakai kode verifikasi otp...sekali saya isi saldo harus pakai veripikasi kode otp mana nomor hp udH gak aktif lagi jadi gak bisa masuk saya,2,Negatif
id.dana,Sekang susah bgt buka aplikasi dana gx ky dlu gmpng Skrng ko mlh gx bz d buka harus hapus dlu instal lg buru bisa buka.. Tu jg cma satu hari saja,2,Negatif
id.dana,"buat dana bisnis GK bisa di setujui barkode GK bisa di cetak,,,, pindah aplikasi lain aj,,,",1,Negatif
id.dana,eror setiap login,1,Negatif
id.dana,"sangat"" benci dngn aplikasi ini saya mau hapus akun saja di persulit",1,Negatif
id.dana,ksh bntng satu ja ...udah seminggu ga bisa di bka..untung Bru saya is saldo sedikit,1,Negatif
id.dana,habis updet malah gk bisa masuk..,3,Netral
id.dana,ni app gmn si fitur tarim tunai error pas di click loading bentar selesai loading ui nya gak keluar dari beberapa hari gini terus uang jadi gak bisa di tarik 😮‍💨,1,Negatif
id.dana,selalunya masalah kyc gk bisa foto KTP atau yg lain.,1,Negatif
id.dana,uang gue hilang di sini,1,Negatif
id.dana,"enk bngt pke ni apk, tp jujur dri buln kmren smpe skrng tgl 3 buln 2.. ini gw dah ke 3/4x uninstal krna g bsa d buka.. memo aman, jringn bgus, coba? ps awal tu pgi"" gw buka dana smpe ktdran 3 jam ps bngun BELOM KEBUKA JUGA MLAH TAMPILANNYA GELAP.. kesel g? klo gd duitny g bkl w buka🗿.",2,Negatif
id.dana,aplikasi gk bisa dibuka kluar2 sndiri,1,Negatif
id.dana,"update 22jan 2026 aplikasinya ada bug dibagian top up for customer, saat masukin nominal nama & no customer tidak muncul, mohon segera diperbaiki",3,Netral
